,DEPT,GRTO,GRKT,GRTH,GKUT,POTA,URAN,THOR,MSFL,LLS,LLD,GR,CALI,BHVT,AHVT,RHOB,DRHO,PE,DPHI,XPHI,NPHI,NDSN,FDSN,TENS,MDT,SPHI,ITTT,DXDT,DYDT
14674,7537.0,28.271,15.897,7.5193,28.8509,0.6115,1.4422,2.1331,162.4973,97.1427,177.5404,29.1229,8.2635,1338.3882,732.1866,2.6965,-0.0264,4.6405,0.0084,0.0556,0.0721,20033.334,4213.3335,5225.6123,55.0125,0.0539,252516.9531,105.9145,100.5012
14675,7537.5,25.7861,14.0637,6.6959,26.5957,0.5384,1.3952,1.8995,151.7988,111.5138,194.8949,25.8836,8.2667,1338.2019,732.0828,2.7026,-0.0343,4.5747,0.0046,0.0513,0.0672,21355.0,4075.0,5244.2383,54.4754,0.05,252489.4844,106.341,99.395
14676,7538.0,25.1702,13.2512,6.3427,26.2294,0.5053,1.4449,1.7994,106.791,101.0984,176.9991,26.8869,8.2805,1338.0154,731.9788,2.6979,-0.0349,4.5312,0.0075,0.0492,0.0626,21035.0,4495.0,5200.3643,54.749,0.052,252462.2344,108.4061,100.1882
14677,7538.5,27.8066,14.2726,6.7364,29.1557,0.5498,1.657,1.911,47.9367,79.5857,129.1593,30.0893,8.2726,1337.8285,731.8745,2.7093,-0.0236,4.6208,0.0004,0.0528,0.0712,20640.0,4160.0,5218.0479,56.2048,0.0626,252434.8438,113.4445,103.1224
14678,7539.0,35.1787,18.1243,8.4704,36.9741,0.7031,2.0986,2.403,21.4869,42.5731,62.2389,36.4785,8.2682,1337.6418,731.7703,2.7114,-0.0099,4.6136,-0.0009,0.0676,0.0949,20240.0,3480.0,5223.4839,64.5694,0.1235,252406.75,121.6596,108.1228
14679,7539.5,52.15,26.9372,12.2124,54.8076,1.0671,3.1029,3.4645,13.4187,21.4416,32.0083,52.9265,8.274,1337.4552,731.6663,2.6558,-0.0075,4.268,0.0337,0.1149,0.1569,19766.666,2406.6667,5257.3848,69.1183,0.1566,252374.4688,126.9241,113.2416
14680,7540.0,72.1306,37.5541,16.7947,75.922,1.5012,4.2716,4.7645,8.8208,15.5358,26.1958,79.5709,8.2732,1337.2686,731.5621,2.5505,-0.0093,3.7012,0.099,0.1708,0.2172,15920.0,1720.0,5240.0591,73.2332,0.1866,252339.9063,131.0492,119.0699
14681,7540.5,87.5076,45.75,20.5101,92.2435,1.8259,5.1763,5.8185,9.6014,15.2924,25.1511,102.156,8.2776,1337.0818,731.4578,2.4743,-0.0048,3.3283,0.1464,0.2044,0.2455,13726.667,1453.3334,5210.853,78.2909,0.2234,252303.2969,134.3665,127.5231
14682,7541.0,92.5564,48.6253,21.9393,98.0552,1.9324,5.5032,6.2239,11.7459,15.4752,23.1884,104.5997,8.2775,1336.895,731.3535,2.4904,0.0008,3.4376,0.1364,0.2031,0.2512,14146.667,1260.0,5221.085,80.6408,0.2405,252264.1406,136.5239,133.0447
14683,7541.5,91.289,48.1883,21.9624,97.1781,1.9022,5.4542,6.2305,12.4024,19.063,25.5306,96.4773,8.2797,1336.7081,731.249,2.5209,0.0044,3.7492,0.1175,0.1822,0.2253,15986.667,1466.6666,5229.4121,80.6408,0.2405,252264.1406,136.5239,133.0447
14684,7542.0,90.9884,48.6464,22.1448,96.8908,1.9218,5.3712,6.2822,11.3573,18.76,24.8896,100.1078,8.2946,1336.521,731.1444,2.4929,0.004,3.7848,0.1349,0.1947,0.2361,13800.0,1393.3334,5326.1724,81.1926,0.2445,252203.6719,137.9272,135.4842
14685,7542.5,92.7993,49.6771,22.275,98.7472,1.9823,5.4632,6.3191,10.6365,17.6581,23.0797,102.8362,8.311,1336.3329,731.0389,2.4961,-0.0012,3.6793,0.1329,0.1992,0.2463,13893.333,1333.3334,5237.6382,80.9967,0.2431,252163.0781,138.8446,136.7279
14686,7543.0,96.8616,51.5777,23.1544,102.8235,2.0566,5.7054,6.5686,11.3453,17.4557,20.9225,97.1872,8.3114,1336.1445,730.933,2.5377,-0.0112,3.6153,0.107,0.1799,0.2287,15360.0,1533.3334,5225.3442,81.3067,0.2453,252122.5781,139.3635,137.8164
14687,7543.5,101.1259,52.7958,23.6976,107.399,2.1054,6.0792,6.7227,8.8953,15.4824,18.4228,102.5774,8.3045,1335.9562,730.8273,2.5324,-0.0125,3.4468,0.1103,0.1939,0.2531,14513.333,1353.3334,5197.6631,82.4383,0.2536,252081.9375,139.9388,139.4042
14688,7544.0,104.099,53.2992,24.0742,110.6222,2.1166,6.382,6.8296,9.1067,14.9428,17.505,115.3891,8.3053,1335.7681,730.7216,2.5009,-0.0002,3.279,0.1299,0.2157,0.2811,13700.0,1150.0,5239.9463,83.6184,0.2621,252040.7188,140.9407,141.4039
14689,7544.5,107.2774,54.594,24.9551,113.9844,2.1507,6.6122,7.0795,9.1249,13.9274,16.1765,115.8135,8.2934,1335.5801,730.6162,2.4811,0.0067,3.2162,0.1422,0.2158,0.2714,13475.0,1240.0,5257.2163,84.7778,0.2706,251998.9063,142.0399,143.4199
14690,7545.0,108.1008,55.2824,25.5882,114.6772,2.1592,6.6126,7.2591,9.1864,13.4677,16.1717,110.7094,8.2839,1335.3927,730.5112,2.4709,0.0042,3.2148,0.1485,0.2231,0.2808,13565.0,990.0,5198.29,86.2293,0.2811,251956.5,142.751,145.0135
14691,7545.5,108.6565,56.2492,26.4805,115.2426,2.171,6.568,7.5122,9.5188,14.4215,17.8514,114.4811,8.2877,1335.2053,730.4064,2.4664,-0.0008,3.2083,0.1513,0.2142,0.2607,13955.0,1115.0,5188.3384,87.4776,0.2902,251913.4063,143.3631,146.0988
14692,7546.0,108.7564,56.9878,27.2447,115.3468,2.1751,6.4973,7.729,10.6058,15.2971,19.2258,121.5601,8.2904,1335.0181,730.3016,2.452,-0.0047,3.1025,0.1602,0.2209,0.2665,13695.0,1060.0,5163.2358,88.1115,0.2948,251869.6563,144.4556,147.0011
14693,7546.5,107.1037,56.5201,27.3165,113.5854,2.1399,6.3533,7.7494,11.4651,15.6398,21.3916,122.1679,8.2917,1334.8304,730.1965,2.4254,-0.0016,3.0326,0.1767,0.2355,0.2816,12890.0,1093.3334,5242.4907,88.5297,0.2979,251825.5938,146.0208,147.6966
14694,7547.0,104.7455,55.3185,26.8054,111.0687,2.0904,6.2069,7.6044,11.3848,20.8149,27.4594,118.8643,8.2849,1334.6429,730.0916,2.4054,-0.0005,3.1008,0.1892,0.2429,0.2854,12970.0,1086.6666,5285.6035,88.8978,0.3006,251781.3125,146.7729,147.5285
14695,7547.5,100.3022,52.9065,25.6078,106.1176,2.0009,5.9242,7.2646,14.8709,19.0574,27.9759,113.1272,8.2737,1334.4559,729.987,2.4078,-0.0065,3.2274,0.1877,0.2394,0.2796,13060.0,1026.6666,5241.7168,88.5631,0.2981,251736.875,145.5359,145.9312
14696,7548.0,92.7849,48.9087,23.4527,97.8116,1.8626,5.4445,6.6533,19.084,20.2269,30.918,101.9519,8.2641,1334.2693,729.8829,2.437,-0.0015,3.395,0.1696,0.2127,0.2424,13900.0,1320.0,5188.6865,87.143,0.2878,251692.5938,141.6324,142.6216
14697,7548.5,78.2365,41.1259,19.7948,82.2403,1.5619,4.5774,5.6155,29.5038,25.4508,39.7528,88.1361,8.2566,1334.0833,729.7794,2.4854,0.0097,3.5709,0.1395,0.1793,0.2032,14580.0,1553.3334,5183.7104,84.4741,0.2684,251649.0156,134.2569,136.0972
14698,7549.0,59.3529,30.7227,14.8795,62.2585,1.1614,3.511,4.2211,163.4124,50.0832,88.9438,66.6587,8.2387,1333.8975,729.676,2.565,0.0074,3.9165,0.0901,0.1229,0.1376,16346.667,2486.6667,5250.3574,66.9714,0.141,251606.7969,123.9428,120.7205
14699,7549.5,39.7046,20.0091,9.8646,41.7468,0.7462,2.4201,2.7985,1193.2762,550.2576,628.9217,40.8838,8.229,1333.7125,729.5736,2.6546,0.0028,4.5394,0.0344,0.0579,0.0637,21360.0,4400.0,5269.1289,63.0507,0.1125,251573.2969,115.9263,112.6951
14700,7550.0,24.29,11.8288,6.0171,25.6462,0.4303,1.5383,1.707,1520.8398,814.9933,1029.516,23.5278,8.2251,1333.5281,729.4716,2.6946,0.0034,5.0478,0.0096,0.0303,0.0338,22973.334,6205.0,5233.8501,58.9019,0.0823,251541.7656,109.4876,106.7047
14701,7550.5,15.7796,7.3001,3.845,16.7123,0.2579,1.0479,1.0908,383.5856,597.3637,721.9853,15.0912,8.2249,1333.3436,729.3696,2.6958,-0.0014,5.2251,0.0088,0.0243,0.0254,22605.0,7245.0,5212.1763,54.5197,0.0504,251512.3125,104.9116,101.7137
14702,7551.0,13.842,6.0823,3.2671,14.6895,0.2111,0.9583,0.9268,161.0399,320.8006,502.6599,11.829,8.2281,1333.1591,729.2676,2.6942,-0.009,5.2094,0.0098,0.0266,0.0282,22946.666,6653.3335,5207.0205,52.3371,0.0345,251485.0469,101.5838,97.4693
14703,7551.5,14.5212,5.9866,3.2707,15.3846,0.2046,1.0463,0.9279,167.9211,301.864,445.2723,14.3814,8.2266,1332.9745,729.1655,2.6897,-0.0104,5.1102,0.0126,0.0283,0.0296,22873.334,6586.6665,5277.2539,51.2242,0.0264,251458.8906,99.5962,95.2001
14704,7552.0,15.7726,5.9072,3.2284,16.7529,0.2018,1.2075,0.9158,326.967,186.4495,265.9551,18.9221,8.2306,1332.7899,729.0635,2.6866,-0.0051,5.0564,0.0145,0.0315,0.0334,23000.0,6666.6665,5251.0186,50.608,0.0219,251433.25,98.7869,94.4646
14705,7552.5,17.4387,5.8786,3.3246,18.6349,0.1943,1.4202,0.9431,89.3984,199.3886,282.4411,21.0804,8.2225,1332.6052,728.9613,2.6848,-0.0021,5.0335,0.0156,0.0344,0.0372,23046.666,6006.6665,5276.1455,50.2358,0.0192,251407.9844,98.4759,94.3194
14706,7553.0,19.4244,5.8746,3.3998,20.9144,0.1896,1.6744,0.9645,75.6084,230.233,317.223,23.4724,8.2236,1332.4209,728.8594,2.677,-0.0014,4.9698,0.0205,0.0354,0.0366,22366.666,6240.0,5183.3745,49.8157,0.0161,251382.8594,98.1952,93.9267
14707,7553.5,20.8013,6.0694,3.3465,22.5626,0.2056,1.8363,0.9494,123.2869,209.5338,308.0242,26.0751,8.2238,1332.2365,728.7575,2.6722,0.0001,4.9271,0.0235,0.0377,0.0387,21320.0,6080.0,5204.8687,49.3178,0.0125,251357.9375,97.9725,93.0368
14708,7554.0,20.8782,6.8305,3.5599,22.5777,0.2435,1.7532,1.0099,336.7067,343.7203,383.3216,25.3763,8.2254,1332.0521,728.6556,2.685,-0.0008,4.9185,0.0155,0.0336,0.0361,22526.666,5900.0,5280.8745,49.0718,0.0107,251333.2656,97.9143,92.469
14709,7554.5,20.7503,7.8481,3.8551,22.3825,0.2935,1.6182,1.0937,436.0727,404.8101,504.4485,22.7367,8.2293,1331.8676,728.5536,2.6987,0.0007,4.9121,0.007,0.0286,0.0322,22440.0,6600.0,5339.4863,49.3088,0.0124,251308.7344,97.7458,92.6634
14710,7555.0,20.9342,8.6762,4.2655,22.6852,0.3243,1.5597,1.2101,291.121,482.1868,560.8097,22.7699,8.22,1331.6831,728.4515,2.6896,0.0008,4.9393,0.0126,0.028,0.0291,23435.0,6766.6665,5320.6699,49.8142,0.0161,251284.0938,96.9697,93.1104
14711,7555.5,21.3411,9.4528,4.668,23.1562,0.3521,1.5257,1.3243,319.9619,462.8982,575.0811,22.2191,8.2196,1331.4988,728.3498,2.6814,-0.0029,5.0087,0.0178,0.0295,0.0292,22333.334,6486.6665,5227.4961,50.0185,0.0176,251259.1719,95.2962,93.1446
14712,7556.0,20.4834,9.4597,4.6188,22.2154,0.3554,1.4201,1.3103,518.825,642.5426,713.6872,21.4684,8.2183,1331.3146,728.248,2.6863,-0.0029,5.0393,0.0147,0.0293,0.0301,22786.666,6340.0,5281.2334,49.9352,0.017,251234.1719,93.5097,93.0405
14713,7556.5,19.3218,9.215,4.5089,20.9457,0.3457,1.306,1.2791,572.0564,1099.3009,1161.2587,22.504,8.2182,1331.1304,728.1464,2.6841,-0.0023,4.9901,0.0161,0.0272,0.0266,22973.334,6913.3335,5282.2192,49.894,0.0167,251209.2031,92.7155,93.3086
14714,7557.0,18.8825,9.0705,4.3797,20.4834,0.3437,1.2706,1.2425,629.5632,1146.4432,972.9218,22.5187,8.2236,1330.9462,728.0446,2.6843,0.0004,4.9581,0.0159,0.0285,0.0284,22173.334,6853.3335,5302.4697,50.0043,0.0175,251184.25,93.3722,93.9057
14715,7557.5,21.3004,10.2013,4.9005,23.15,0.388,1.4416,1.3902,424.7325,430.124,273.6877,22.7884,8.2187,1330.7618,727.9426,2.69,0.0049,5.014,0.0124,0.0289,0.0305,22300.0,6700.0,5246.8726,50.3873,0.0203,251159.25,95.4704,94.8465
14716,7558.0,26.9083,12.7294,6.0237,29.3422,0.4895,1.8496,1.7089,73.2468,133.816,119.2967,24.0269,8.2218,1330.5775,727.8408,2.6811,0.0041,4.9691,0.0179,0.0386,0.0424,22433.334,6033.3335,5236.0127,51.315,0.027,251134.0625,99.2295,96.8697
14717,7558.5,36.3781,17.1011,7.9272,39.7016,0.6673,2.5162,2.2488,33.2778,61.5534,66.3222,33.5578,8.2237,1330.3932,727.739,2.6472,-0.0001,4.6031,0.039,0.0666,0.075,21760.0,3846.6667,5276.1563,54.101,0.0473,251108.4063,105.7956,102.1171
14718,7559.0,53.2895,25.2224,11.595,58.077,0.9898,3.6578,3.2894,22.7742,45.4823,50.3059,57.9322,8.228,1330.2087,727.637,2.5747,-0.0032,4.0177,0.084,0.105,0.1114,18060.0,2766.6667,5303.1646,64.1615,0.1205,251081.3438,113.8947,112.4896
14719,7559.5,71.3193,34.2244,15.6794,77.7843,1.3462,4.8497,4.4481,26.1889,37.7002,41.4284,84.7023,8.2503,1330.0237,727.5344,2.477,-0.0088,3.5095,0.1447,0.1706,0.183,14955.0,1673.3334,5293.4712,69.6257,0.1603,251049.2813,119.7151,118.6968
14720,7560.0,85.6749,42.201,19.1326,93.2808,1.6717,5.6869,5.4277,29.6779,40.1993,42.722,98.3998,8.2512,1329.8381,727.4312,2.3993,-0.0183,3.2795,0.193,0.2315,0.2587,14326.667,1186.6666,5247.6235,74.7888,0.1979,251014.4688,125.8067,124.8657
14721,7560.5,95.0866,48.3448,21.7177,103.6241,1.9268,6.1545,6.161,35.7739,46.1176,48.3106,101.8824,8.2413,1329.6527,727.3282,2.3656,-0.0188,3.3003,0.2139,0.2573,0.2916,14013.333,1260.0,5268.1768,81.7265,0.2484,250977.0625,132.3367,132.481
14722,7561.0,96.8335,50.7668,22.5118,105.4358,2.0406,6.0865,6.3863,36.7919,53.7246,58.6041,105.2851,8.2414,1329.4674,727.2255,2.3569,-0.0099,3.3805,0.2193,0.2647,0.3016,13746.667,1140.0,5331.731,83.7482,0.2631,250936.2031,135.1961,136.1076
14723,7561.5,90.6937,47.9818,21.3158,98.6578,1.9263,5.642,6.047,52.2231,71.26,73.874,107.1351,8.2437,1329.2821,727.1227,2.3625,-0.0046,3.4286,0.2158,0.2502,0.2748,13340.0,1153.3334,5335.6426,82.9548,0.2573,250894.3438,135.0193,136.0164
14724,7562.0,73.6082,38.6588,17.3223,80.1604,1.5434,4.6205,4.9141,62.4967,84.5167,87.3624,87.7576,8.2336,1329.0969,727.02,2.4266,-0.0043,3.6058,0.176,0.2003,0.2126,14266.667,1480.0,5308.4321,79.732,0.2339,250852.8594,132.3179,133.2998
14725,7562.5,51.0055,26.6301,12.1025,55.5473,1.0532,3.2195,3.4333,76.1423,89.7694,93.6232,51.0151,8.2284,1328.9121,726.9176,2.5423,-0.0074,4.0067,0.1042,0.1322,0.1443,18300.0,2220.0,5230.5659,74.9755,0.1992,250813.0,127.1981,128.6669
14726,7563.0,31.4544,16.4316,7.5484,34.3461,0.6451,1.9945,2.1414,71.132,95.2412,104.0996,29.3454,8.2292,1328.7275,726.8154,2.6263,-0.0064,4.3791,0.052,0.0837,0.0952,20520.0,3366.6667,5288.5059,68.494,0.1521,250775.5156,118.0194,122.1889
14727,7563.5,22.0254,11.4414,5.3356,24.0698,0.4446,1.406,1.5136,77.9024,93.5987,107.3012,26.0492,8.2284,1328.5428,726.7132,2.6432,-0.0027,4.5555,0.0415,0.0694,0.0781,20473.334,3950.0,5306.3022,61.2638,0.0994,250741.2656,110.4715,111.0065
14728,7564.0,20.1497,10.2615,4.8129,22.082,0.3971,1.316,1.3654,82.478,84.6668,98.3623,25.7017,8.2268,1328.3583,726.611,2.6341,-0.0042,4.6253,0.0471,0.0705,0.0768,19780.0,3946.6667,5338.4321,58.8892,0.0822,250710.6406,106.2912,106.8041
14729,7564.5,22.0957,10.7328,5.018,24.387,0.4163,1.5202,1.4236,75.4169,73.7936,88.5485,25.7054,8.225,1328.1737,726.5089,2.637,-0.0032,4.668,0.0453,0.0691,0.0756,20193.334,3966.6667,5288.1587,58.3159,0.078,250681.1875,103.9709,104.184
14730,7565.0,24.8345,11.4426,5.3389,27.6217,0.4444,1.8013,1.5146,54.74,67.0341,82.1647,28.0419,8.2256,1327.989,726.4067,2.6397,0.0016,4.7166,0.0437,0.0713,0.0799,20246.666,3993.3333,5232.4492,58.3206,0.078,250652.0469,102.917,102.5982
14731,7565.5,26.7403,11.7468,5.3957,29.9167,0.4612,2.0229,1.5307,43.9022,58.8119,73.5386,29.8793,8.2236,1327.8044,726.3046,2.6358,0.0058,4.73,0.0461,0.0745,0.0837,19806.666,3593.3333,5239.689,58.2284,0.0774,250622.8906,102.603,102.0899
14732,7566.0,27.7529,11.7512,5.4419,31.2026,0.4588,2.1656,1.5438,42.2898,55.4879,71.0489,30.8442,8.226,1327.62,726.2026,2.6451,0.0089,4.737,0.0403,0.0739,0.0857,19260.0,3413.3333,5259.5581,57.8221,0.0744,250593.7813,102.3443,102.1377
14733,7566.5,26.2675,10.8199,4.9706,29.5607,0.4248,2.0865,1.4101,48.1941,60.3617,75.7513,30.4043,8.2332,1327.4353,726.1004,2.6645,0.0103,4.7669,0.0283,0.0695,0.0846,19473.334,3785.0,5353.5845,57.349,0.071,250564.875,102.0048,102.1802
14734,7567.0,24.7595,9.763,4.3922,28.0192,0.3887,2.0325,1.246,56.7674,63.2861,79.3473,27.0954,8.2346,1327.2505,725.998,2.678,0.0101,4.7933,0.0199,0.0612,0.0757,19766.666,4060.0,5280.7847,56.8462,0.0673,250536.2031,101.7272,101.9173
14735,7567.5,23.4157,9.399,4.2116,26.372,0.3752,1.8897,1.1948,55.9996,65.9431,82.9165,24.0972,8.233,1327.0657,725.8957,2.6762,0.0065,4.8865,0.021,0.0591,0.0718,20060.0,4280.0,5240.0249,56.3815,0.0639,250507.7656,101.5229,101.5185
14736,7568.0,22.7157,9.6517,4.4104,25.2606,0.3803,1.7378,1.2512,55.0557,67.2499,84.9629,22.988,8.2336,1326.8809,725.7933,2.6622,-0.0006,4.9412,0.0297,0.0612,0.0711,20180.0,4366.6665,5204.0732,56.0738,0.0617,250479.5781,101.5847,101.2783
14737,7568.5,22.2613,9.9369,4.5461,24.3129,0.3912,1.6005,1.2897,55.0853,65.682,82.012,24.0084,8.2325,1326.696,725.691,2.6523,-0.0082,4.8003,0.0358,0.0618,0.0691,20770.0,4180.0,5280.3926,55.9644,0.0609,250451.5625,101.8301,101.3129
14738,7569.0,22.098,10.2577,4.6548,23.7725,0.4061,1.5047,1.3205,53.6906,66.0049,82.2353,25.5353,8.2348,1326.511,725.5884,2.6426,-0.0143,4.6626,0.0418,0.063,0.0679,20340.0,4226.6665,5333.6255,56.0354,0.0614,250423.5781,102.0836,101.5689
14739,7569.5,21.2563,10.1818,4.517,22.5805,0.4091,1.3804,1.2814,50.0118,66.2127,83.2338,24.3596,8.2387,1326.326,725.486,2.6295,-0.0192,4.6836,0.05,0.0689,0.0728,20640.0,4160.0,5275.8979,56.2612,0.063,250395.5625,102.2437,101.8124
14740,7570.0,20.8373,10.1567,4.4537,21.8558,0.4112,1.3025,1.2635,50.4544,67.7824,85.3561,24.9253,8.2408,1326.141,725.3834,2.6215,-0.0197,4.7313,0.055,0.0695,0.0712,20293.334,4280.0,5227.0923,56.6278,0.0657,250367.4375,102.6329,102.0631
14741,7570.5,20.828,10.1423,4.4737,21.6987,0.4091,1.2866,1.2691,55.8838,71.4087,90.2298,25.9494,8.2429,1325.9558,725.2807,2.6137,-0.0174,4.686,0.0598,0.073,0.0741,19700.0,4140.0,5214.8994,57.2271,0.0701,250339.125,103.8415,102.7754
14742,7571.0,22.3348,11.0345,4.9821,23.127,0.4383,1.3463,1.4134,62.9063,80.909,103.7184,25.9974,8.2509,1325.7705,725.1779,2.6077,-0.0173,4.5775,0.0636,0.0776,0.0793,19753.334,3666.6667,5263.1445,58.2084,0.0772,250310.5156,105.9339,104.5235
14743,7571.5,25.9002,12.9519,5.9301,26.868,0.5097,1.5493,1.6823,71.3207,87.322,104.4573,28.7776,8.2498,1325.585,725.0748,2.6071,-0.0108,4.5341,0.0639,0.0776,0.0791,19980.0,3966.6667,5294.5796,59.8353,0.089,250281.3906,108.8495,107.5102
14744,7572.0,34.2245,17.309,8.0495,35.7142,0.6738,2.0491,2.2836,66.9253,75.3372,86.9992,35.4285,8.2519,1325.3993,724.9716,2.6035,-0.003,4.5021,0.0662,0.0896,0.0968,20390.0,3313.3333,5247.8477,62.277,0.1068,250251.4688,112.8435,111.8493
14745,7572.5,49.7342,25.0698,11.6764,52.2633,0.9749,3.0276,3.3125,45.3853,57.3974,67.0493,50.638,8.2552,1325.2135,724.8684,2.5837,-0.0022,4.3178,0.0784,0.1194,0.1388,18746.666,2466.6667,5215.6729,66.4183,0.137,250220.3594,119.4995,119.859
14746,7573.0,68.9574,34.3312,16.0216,72.8662,1.3332,4.2902,4.5451,34.312,42.7824,57.7145,74.5651,8.2596,1325.0276,724.765,2.5174,0.0027,3.937,0.1196,0.1679,0.1972,15933.333,1875.0,5213.1284,80.3393,0.2383,250187.125,131.663,131.3424
14747,7573.5,85.39,42.6755,20.2805,90.522,1.6359,5.3269,5.7533,42.2889,44.5108,59.8278,94.7952,8.2665,1324.8414,724.6614,2.4264,0.0007,3.4343,0.1761,0.2275,0.266,13180.0,1240.0,5282.9253,83.1899,0.259,250146.9531,137.7509,136.8463
14748,7574.0,91.0293,46.4514,22.4813,96.5142,1.7569,5.5737,6.3777,73.235,49.3662,66.5698,99.2205,8.2723,1324.6552,724.5575,2.394,-0.0078,3.1683,0.1963,0.2479,0.289,13530.0,1126.6666,5263.0332,85.882,0.2786,250105.375,141.554,140.6837
14749,7574.5,91.7038,48.1994,23.7126,96.8976,1.8005,5.4218,6.727,90.4489,73.3188,86.0081,93.5419,8.2668,1324.4686,724.4535,2.4193,-0.0018,3.2856,0.1805,0.2316,0.2704,14130.0,1140.0,5270.0264,87.7725,0.2924,250062.4375,144.3523,143.9024
14750,7575.0,89.6385,48.1109,23.7659,94.1526,1.7915,5.126,6.7421,85.3485,87.7345,107.9581,94.4255,8.2696,1324.2822,724.3496,2.4345,0.008,3.3908,0.1711,0.2303,0.2761,14926.667,1320.0,5253.5522,88.7269,0.2993,250018.5313,146.5105,146.588
14751,7575.5,90.4181,48.6197,23.7543,94.5307,1.8258,5.1114,6.7388,68.7194,86.3271,110.2061,101.2021,8.2691,1324.0957,724.2457,2.4194,0.0121,3.3356,0.1805,0.2396,0.2865,13546.667,1146.6666,5249.6743,89.1999,0.3028,249974.1875,147.9344,148.1292
14752,7576.0,93.6322,50.0536,24.327,97.6292,1.8872,5.2968,6.9013,73.8294,94.099,109.1701,107.8346,8.2649,1323.9092,724.1416,2.3855,0.0112,3.2864,0.2015,0.2523,0.2931,13720.0,1086.6666,5308.7461,89.1396,0.3023,249929.5938,148.1694,148.185
14753,7576.5,96.7823,51.69,24.831,100.8089,1.9659,5.4686,7.0443,82.9641,79.8538,98.4296,116.5263,8.2699,1323.7229,724.0378,2.3397,0.0055,3.256,0.23,0.2724,0.307,14060.0,946.6667,5289.9746,88.2231,0.2957,249885.0313,146.991,146.8055
14754,7577.0,98.3483,52.6574,25.1153,102.4068,2.0133,5.5388,7.1249,66.7202,83.9927,99.0335,118.3637,8.2677,1323.5365,723.9338,2.3286,0.0056,3.3225,0.2369,0.2713,0.2975,12686.667,1173.3334,5309.2725,86.5973,0.2838,249840.9219,144.754,144.4638
14755,7577.5,93.1898,50.1176,23.6669,96.8189,1.93,5.1994,6.714,57.3514,79.2906,92.3393,100.6106,8.2636,1323.35,723.8299,2.4152,0.0083,3.6219,0.1831,0.236,0.2768,12980.0,1213.3334,5232.8193,84.9327,0.2717,249797.625,142.2543,141.6854
14756,7578.0,85.7542,46.3464,21.7285,89.0459,1.794,4.7539,6.1641,58.6049,73.5392,85.6743,78.7243,8.2322,1323.1641,723.7265,2.5421,0.0091,3.9678,0.1043,0.1672,0.2068,15626.667,1726.6666,5237.7944,83.2278,0.2593,249755.1563,140.4267,139.224
14757,7578.5,80.5439,43.7441,20.5426,83.7477,1.6913,4.4538,5.8277,65.3851,62.1432,69.5993,79.6152,8.2533,1322.9788,723.6237,2.5814,0.0139,4.0218,0.0799,0.1466,0.1856,16660.0,1745.0,5259.8384,81.9372,0.2499,249713.5469,139.8136,137.8264
14758,7579.0,84.3462,45.9134,21.6261,87.9489,1.7714,4.68,6.1351,39.5246,55.8259,67.178,91.6232,8.2574,1322.7928,723.5203,2.5254,0.0149,3.8462,0.1147,0.1694,0.2036,14860.0,1715.0,5266.708,81.8991,0.2496,249652.0938,140.2814,137.9391
14759,7579.5,92.1008,50.2365,23.7862,96.5344,1.9309,5.1545,6.7478,34.5813,61.1331,69.918,97.8563,8.2664,1322.6068,723.4168,2.461,0.0098,3.7048,0.1547,0.2083,0.2465,13780.0,1250.0,5267.2803,83.8179,0.2636,249611.1406,141.3723,139.428
14760,7580.0,96.2223,52.136,24.5652,101.3662,2.011,5.481,6.9688,29.7266,53.788,52.9029,105.853,8.2717,1322.4207,723.313,2.4214,0.0106,3.6308,0.1793,0.2393,0.2871,13565.0,1130.0,5222.5757,86.6328,0.2841,249569.2344,142.2928,141.491
14761,7580.5,100.0182,53.7857,25.0939,105.8588,2.0892,5.7975,7.1188,21.6385,36.4978,39.9415,109.354,8.272,1322.2341,723.209,2.3959,0.0127,3.6222,0.1951,0.2443,0.2827,13540.0,1185.0,5265.3862,87.5457,0.2907,249525.9219,142.4927,142.9783
14762,7581.0,98.7382,52.8508,24.5263,104.8558,2.0605,5.7899,6.9578,19.57,37.3777,43.3807,104.4111,8.2771,1322.0476,723.1049,2.4046,0.007,3.5795,0.1897,0.2408,0.2807,14040.0,1130.0,5292.417,86.8332,0.2855,249482.1563,141.8863,143.2286
14763,7581.5,95.32,50.5911,23.445,101.3963,1.9743,5.6563,6.6511,34.5389,38.846,44.2574,94.8506,8.2733,1321.8608,723.0006,2.4452,0.0051,3.4215,0.1645,0.2229,0.2669,14106.667,1350.0,5309.5864,85.2937,0.2743,249438.7344,140.6376,142.1363
14764,7582.0,88.0586,46.7561,21.7614,93.3842,1.8192,5.1913,6.1734,74.1582,43.8091,45.8286,83.6709,8.2703,1321.6742,722.8965,2.4612,0.0141,3.4206,0.1546,0.2212,0.272,13750.0,1233.3334,5249.439,83.4248,0.2607,249396.0938,138.836,139.8228
14765,7582.5,79.6889,42.4845,19.8267,84.201,1.6499,4.6445,5.6246,50.3478,64.218,58.5746,79.1272,8.2641,1321.4878,722.7925,2.4542,0.0203,3.7416,0.1589,0.2093,0.2447,14126.667,1373.3334,5228.2017,80.8562,0.242,249354.375,136.2319,136.5257
