,DEPT,GRUR,GRTH,GAMMAKT,POTA,URAN,THOR,LLS,LLD,NPHI,GR,MSFL,CALI,BHVT,AHVT,RHOB,DRHO,PE,DPE,QN,QF,DPHI,TENS,MNDT,DXDT,DYDT,SPHI,ITTT,XPHI
13856,7117.5,29.3618,0.4531,1.0848,0.0452,3.269,0.1286,831.3914,1045.4884,0.0102,32.0724,382.1539,8.1005,1326.0403,696.9838,2.6882,0.0041,4.8935,-0.0041,-0.5112,-0.2995,0.0128,4643.7036,49.6966,94.9408,93.3569,0.0148,255325.5625,0.0139
13857,7118.0,27.5345,0.1766,0.7869,0.0436,3.0655,0.0501,1069.0049,1267.8513,0.0087,28.8417,1081.9949,8.1025,1325.8612,696.8873,2.7045,0.0019,4.8725,-0.0019,-0.1051,0.1974,0.0032,4681.4316,49.9764,95.1192,92.6342,0.0168,255288.2656,0.0101
13858,7118.5,26.8287,0.1818,0.7671,0.0418,2.9869,0.0516,989.827,1232.9373,0.0074,24.7172,784.0614,8.1216,1325.682,696.7905,2.7007,-0.0008,4.8753,0.0026,0.1425,0.1855,0.0054,4708.0454,49.9764,95.1192,92.6342,0.0168,255288.2656,0.0098
13859,7119.0,24.4911,0.653,1.2391,0.0419,2.7267,0.1853,798.1384,1006.7688,0.0078,23.7178,436.8388,8.1272,1325.5024,696.6935,2.6893,-0.0011,4.9033,0.0038,0.0075,-0.0786,0.0121,4724.8989,50.5002,95.2241,92.3454,0.0205,255238.3281,0.012
13860,7119.5,25.2827,0.6532,1.2795,0.0448,2.8148,0.1854,684.1349,884.0206,0.0094,25.6271,403.532,8.1202,1325.3224,696.5959,2.6968,0.0012,4.9819,-0.0023,0.0674,0.1142,0.0077,4735.8896,51.0382,95.1961,92.7013,0.0243,255200.4531,0.0119
13861,7120.0,27.6616,0.5443,1.9781,0.1025,3.0797,0.1545,672.5084,847.0306,0.0115,28.6329,332.2739,8.1254,1325.1423,696.4985,2.703,0.0027,5.0072,-0.0063,0.3392,0.212,0.0041,4699.5996,51.0382,95.1961,92.7013,0.0243,255200.4531,0.0124
13862,7120.5,26.1137,0.3525,4.4262,0.2912,2.9073,0.1,645.9537,809.4913,0.011,28.8641,344.4384,8.1255,1324.9624,696.4009,2.697,0.0034,4.9146,-0.0041,0.2742,-0.0048,0.0076,4676.8486,51.3075,94.9928,93.3233,0.0262,255162.1563,0.013
13863,7121.0,15.5861,0.8795,7.6286,0.4824,1.7353,0.2496,625.8036,792.8128,0.0109,25.2542,390.6054,8.1269,1324.7826,696.3035,2.6916,0.0046,4.8572,-0.0023,-0.0619,-0.0105,0.0108,4649.0527,51.3075,94.9928,93.3233,0.0262,255162.1563,0.0138
13864,7121.5,11.5078,2.4819,12.1759,0.6929,1.2812,0.7043,606.9416,770.7883,0.0109,22.9943,293.5395,8.1211,1324.6025,696.206,2.6857,0.005,4.9488,-0.0019,-0.2936,-0.1503,0.0142,4683.6128,51.2343,94.7654,93.976,0.0257,255110.8281,0.0148
13865,7122.0,19.1901,2.3935,5.7592,0.2406,2.1365,0.6792,568.2772,744.7648,0.0111,23.0913,232.1234,8.1296,1324.4225,696.1084,2.6889,0.0069,5.0402,0.002,-0.2172,-0.2516,0.0124,4707.5576,50.9192,94.6506,94.5634,0.0235,255072.4219,0.0145
13866,7122.5,26.5599,2.5274,3.1361,0.0435,2.957,0.7172,613.1782,784.4412,0.0104,22.8302,335.2278,8.1234,1324.2419,696.0103,2.705,0.0097,5.022,0.0066,0.0879,-0.076,0.0029,4736.0127,50.9192,94.6506,94.5634,0.0235,255072.4219,0.0113
13867,7123.0,30.2124,1.3917,2.0291,0.0456,3.3637,0.3949,640.9479,811.6449,0.0121,22.5692,409.364,8.1293,1324.0618,695.9125,2.7108,0.0114,5.0274,0.0061,0.1035,0.0168,-0.0005,4732.1006,50.6279,94.5425,95.0196,0.0214,255034.2344,0.0115
13868,7123.5,32.2608,0.5635,1.2506,0.0491,3.5917,0.1599,670.248,854.1077,0.0111,25.299,292.5466,8.1327,1323.8815,695.8147,2.6996,0.0123,5.0263,0.0049,-0.2087,0.2653,0.0061,4681.7847,50.6279,94.5425,95.0196,0.0214,255034.2344,0.0126
13869,7124.0,31.8323,0.4404,2.6065,0.1548,3.544,0.125,690.3593,884.6301,0.0124,30.6989,262.3008,8.1288,1323.701,695.7168,2.6881,0.0128,4.8982,0.0069,-0.2154,0.393,0.0128,4679.5547,50.4196,94.3522,95.3538,0.0199,254983.6094,0.0155
13870,7124.5,29.1601,0.3218,6.1501,0.4166,3.2465,0.0913,696.9386,902.5137,0.0135,31.8698,244.9994,8.1371,1323.5208,695.619,2.6906,0.0133,4.8023,0.0067,0.0213,0.1516,0.0114,4685.1719,50.1532,94.1407,95.4097,0.0181,254945.7813,0.0159
13871,7125.0,23.3911,0.3205,8.0277,0.5509,2.6042,0.091,715.4466,920.2613,0.0104,30.5049,298.2086,8.1389,1323.3402,695.5211,2.7009,0.0129,4.8588,0.0045,0.0204,0.106,0.0053,4722.1567,50.1532,94.1407,95.4097,0.0181,254945.7813,0.0119
13872,7125.5,22.0488,0.3359,7.9284,0.5427,2.4548,0.0953,742.037,954.7194,0.0092,25.6943,434.67,8.1435,1323.1594,695.4229,2.7011,0.011,4.924,0.0043,-0.0231,0.0519,0.0052,4744.7129,49.8548,93.892,95.0541,0.0159,254908.1719,0.011
13873,7126.0,17.4806,0.3289,9.9102,0.6848,1.9462,0.0933,747.4167,966.6497,0.0081,21.6443,573.0363,8.1455,1322.9786,695.3246,2.6901,0.0083,4.9114,0.0035,0.1998,-0.0981,0.0117,4739.3994,49.8548,93.892,95.0541,0.0159,254908.1719,0.0121
13874,7126.5,13.9241,0.2789,12.0859,0.8439,1.5502,0.0791,741.0666,977.1161,0.0078,20.727,572.9249,8.1514,1322.7977,695.2262,2.6802,0.0047,4.9199,0.002,0.5181,-0.1414,0.0174,4714.3574,49.5914,93.6283,94.3992,0.0141,254858.3125,0.0136
13875,7127.0,17.0134,0.1752,8.8517,0.6201,1.8942,0.0497,734.2516,980.6603,0.009,21.346,461.2784,8.1448,1322.6167,695.1276,2.6766,0.0014,4.967,0.003,0.4637,-0.0971,0.0196,4666.1499,49.5616,93.5868,93.5562,0.0139,254821.1563,0.0151
13876,7127.5,19.7794,0.2228,7.9889,0.5551,2.2021,0.0632,748.8775,1033.2972,0.0093,24.6725,486.8868,8.1531,1322.4358,695.0292,2.6748,-0.0009,4.9507,0.0032,0.023,-0.1385,0.0206,4667.0508,49.5616,93.5868,93.5562,0.0139,254821.1563,0.0156
13877,7128.0,24.5021,0.1768,4.1479,0.2838,2.7279,0.0502,818.0359,1156.7908,0.0106,25.7539,356.9699,8.1521,1322.2546,694.9305,2.683,-0.0022,4.8611,0.0007,-0.1714,-0.2825,0.0158,4686.6709,49.8707,93.8716,92.8529,0.0161,254771.5938,0.0151
13878,7128.5,29.548,0.1767,0.8267,0.0465,3.2897,0.0501,940.5813,1358.99,0.0117,27.0592,459.2646,8.1548,1322.0734,694.8317,2.6991,-0.001,4.7677,-0.0007,-0.0476,-0.2726,0.0064,4727.6157,49.8707,93.8716,92.8529,0.0161,254771.5938,0.0131
13879,7129.0,30.1207,0.1772,0.7525,0.0411,3.3535,0.0503,1200.8734,1716.6508,0.0093,27.4768,897.0348,8.1561,1321.892,694.7328,2.7062,0.0017,4.7363,0.0016,-0.0155,-0.4509,0.0022,4720.4502,50.4696,94.6148,92.7903,0.0203,254734.1563,0.0102
13880,7129.5,26.2104,0.1766,0.751,0.0411,2.9181,0.0501,1505.1992,2095.1318,0.0084,23.1408,1308.7482,8.1664,1321.7104,694.6339,2.7114,0.005,4.8258,-0.0004,0.0112,-0.6223,-0.0008,4703.7554,51.3881,96.1392,93.7196,0.0268,254696.3125,0.0088
13881,7130.0,25.1698,0.1765,0.7431,0.0405,2.8022,0.0501,1697.4257,2296.7522,0.0064,21.1526,876.6065,8.1569,1321.5287,694.5346,2.72,0.0091,4.9897,-0.0098,0.2301,-0.2785,-0.0058,4695.2988,51.3881,96.1392,93.7196,0.0268,254696.3125,0.006
13882,7130.5,25.9298,0.1726,0.7418,0.0407,2.8869,0.049,1543.7894,2055.8467,0.0088,24.6487,819.8236,8.1635,1321.3472,694.4355,2.7149,0.0099,5.0331,-0.0121,0.4245,0.1807,-0.0029,4681.1758,52.9732,99.0182,95.9913,0.038,254644.9375,0.0085
13883,7131.0,25.8472,0.1753,0.7724,0.0427,2.8777,0.0497,1120.0693,1446.8828,0.0112,26.011,463.2212,8.157,1321.1655,694.3363,2.6989,0.009,4.9038,-0.0073,0.2432,0.1049,0.0065,4710.0923,52.9732,99.0182,95.9913,0.038,254644.9375,0.0128
13884,7131.5,24.8594,1.6794,3.1401,0.1044,2.7677,0.4766,599.8938,792.7777,0.0144,26.7384,94.7711,8.1621,1320.984,694.2372,2.6852,0.0105,4.8457,-0.005,-0.2186,-0.0341,0.0145,4709.3735,55.7508,103.613,100.3516,0.0576,254605.1719,0.0174
13885,7132.0,20.8993,2.928,9.1135,0.4421,2.3268,0.8309,410.149,556.3506,0.0215,29.8934,86.6933,8.1634,1320.8025,694.1381,2.6736,0.0086,4.956,-0.004,-0.4025,0.3404,0.0213,4730.8452,59.4728,107.9898,106.0814,0.084,254563.3594,0.0245
13886,7132.5,19.2738,4.435,14.496,0.7191,2.1458,1.2585,281.5856,390.8223,0.0392,36.151,88.1749,8.1614,1320.6208,694.0389,2.6575,0.0051,5.0162,-0.0111,-0.1969,0.2036,0.0307,4709.0439,59.4728,107.9898,106.0814,0.084,254563.3594,0.0396
13887,7133.0,17.2239,5.4471,19.7715,1.0238,1.9176,1.5457,208.5465,289.6914,0.0626,46.0931,119.4658,8.1621,1320.4393,693.9399,2.6264,0.0076,4.8681,-0.0236,0.0254,-0.2274,0.0489,4688.9736,61.1579,109.8731,109.1432,0.0959,254503.9063,0.0612
13888,7133.5,19.3023,5.6381,19.4824,0.9895,2.149,1.5999,169.6925,233.3869,0.0855,46.0707,104.7231,8.1652,1320.2578,693.8408,2.5908,0.0099,4.6032,-0.0217,0.1606,-0.1361,0.0697,4679.4927,61.1579,109.8731,109.1432,0.0959,254503.9063,0.0832
13889,7134.0,16.3542,5.0698,19.0176,0.9969,1.8208,1.4386,138.0702,188.2293,0.0955,35.3828,88.9232,8.1623,1320.076,693.7416,2.5868,0.0118,4.4211,-0.0173,0.0633,-0.1859,0.0721,4692.6416,60.9565,109.4974,109.4747,0.0945,254458.0469,0.0902
13890,7134.5,16.3494,3.5617,15.3933,0.8457,1.8202,1.0107,121.0935,164.5053,0.0846,31.2433,78.5173,8.1589,1319.8944,693.6425,2.6183,0.0185,4.4525,-0.0256,-0.1658,-0.2321,0.0537,4726.3125,59.9932,107.6811,108.026,0.0876,254412.3281,0.077
13891,7135.0,19.1142,0.6058,12.007,0.8149,2.1281,0.1719,115.2219,152.7769,0.0701,32.0861,76.3716,8.1589,1319.7126,693.5433,2.6556,0.0245,4.6684,-0.0425,-0.0456,-0.0155,0.0318,4720.4385,59.9932,107.6811,108.026,0.0876,254412.3281,0.0605
13892,7135.5,17.6477,2.9314,14.2389,0.8082,1.9648,0.8318,113.4345,146.5022,0.0607,31.9966,77.5779,8.1609,1319.5311,693.4443,2.6809,0.0259,4.8038,-0.0613,0.2187,0.091,0.017,4733.1968,59.0633,105.7524,105.9727,0.0811,254352.2969,0.0499
13893,7136.0,17.7705,3.5914,16.5529,0.9264,1.9785,1.0191,114.0432,144.6924,0.0646,35.2336,76.2455,8.1605,1319.3495,693.3452,2.6865,0.0263,4.6798,-0.076,0.0819,0.0201,0.0138,4718.5498,59.0633,105.7524,105.9727,0.0811,254352.2969,0.0515
13894,7136.5,21.7524,0.753,15.8036,1.0757,2.4218,0.2137,112.7124,142.5679,0.071,36.2106,73.6393,8.1651,1319.1678,693.2462,2.6782,0.0235,4.517,-0.0577,-0.1974,0.0711,0.0186,4683.271,58.4353,104.4774,104.4197,0.0766,254308.0156,0.0571
13895,7137.0,16.8464,1.3565,16.321,1.0696,1.8756,0.3849,110.7334,140.3154,0.0669,33.1303,73.0803,8.1555,1318.986,693.1467,2.6709,0.016,4.5323,-0.0157,-0.045,0.5541,0.0229,4681.7109,58.1157,103.8302,103.6489,0.0744,254264.1719,0.0557
